questions,answers
空载时引起电动机操动的原因有哪些？,如果在空载时，电动机仍产生振动，则可能是以下原因引起的：1)安装电动机的基础不水平、刚度不够或地脚螺钉固定不紧。2)电动机转子不平衡或在转子平衡后平衡块发生移动或风扇叶片损坏。3)电动机转轴弯曲或轴颈严重磨损口4)电动机的结构强度较差（例如固定定子铁心的纵横筋条数量不够）或机壳较薄，都可能引起电动机振动。5)电动机的轴承或轴瓦严重磨损、间隙过大，产生”轴伸“现象，通常称为＂拍瓦＂，同时有轴与轴承拍击的声音。6)多台设备同时运行，基础发生共振，但这种现象较为少见。7)电动机气隙个均匀或电动机绕组存在故障。
"电动机加负载后，产生振动的原因及排除方法有哪些？",如果电动机加负载后振动，则产生的原因及排除方法如下：l)带轮或联轴器的转动不平衡，可校正转动装置使之平衡。2)两联轴器轴心线不一致，使电动机与被传动机械轴线不重合，此时应重新调整安装联轴器。3)传动带接头不平滑，可修整接头或换新带。4)电动机定子铁心松动，并伴有电磁噪声，检修电动机定子铁心，将其固定好。5)被传动机械存在故障、振动大，传给电动机。修理被传动机械、减小振动。
"电动机运行中突然产生振动，应如何检修？",如果电动机运行中突然产生振动，可按如下方法检修：1)电动机缺相运行，应重点检查熔断器熔体是否熔断及电源是否各相有电，电源开关是否接触良好等。2)笼型转子有多条笼条和端环开焊或断裂，此时应补焊笼条和端环。
"怎样阅读电气原理图？",电气原理图，一般分为主电路和辅助电路两大部分。主电路主要是对电动机等主要用电设备供电，一般用粗实线画在图样的左方或上方。辅助电路主要是对控制电器供电，它是控制主电路动作的电路。所以又叫控制电路，一般用细实线画在图样右边或下方。看图前，应熟悉电气图形符号及其含义。看图时，先看主电路，再看辅助电路，最后看信号、保护、照明等电路。其步骤如下：(1)看主电路1)看主电路中有哪些用电设备。2)看主电路中的用电设备是用哪些电器控制的。3)看电源，了解电源电压是380V还是220V。4)看主电路中还接有哪些其它电器。(2)看辅助电路1)看电源，看清电源是交流电源还是直流电源，电源是从何处接来的，电压为多少等。一般从主电路的两根相线上接来的电源，其线电压为380V。从主电路的一根相线和一根地线上接来的电源，其相电压为220V。2)根据辅助电路研究主电路的动作情况及控制电器的作用。3)研究电器之间的相互联系。因为电路中的所有电器都是相互联系、相互制约的。(3)看其它电路如信号、保护、照明等电路。如果电路比较复杂，也可以先看简单的部分，后看较复杂的部分。
一般机床电气故障产生的原因有哪些？,机床电气设备是由各种开关、按钮、接触器等多种元器件通过导线连接而组成的。它们在运行中经常会发生各种各样的故障，当遇到故障时切忌无目的地乱找，这样不仅不能迅速排除故障，相反还会扩大故障而造成严重事故。一般机床电气故障产生的原因，大致可分为两大类：(1)自然发展的故障电气元件经长期使用，必然会产生触头烧损，开关、电动机等可动部分机械磨损，以及各种元器件、导线绝缘老化等自然现象，这些现象如不能有计划地预防或加以排除，就会影响电气设备正常运行。(2)人为的故障系指电气设备受到不应有的机械外力破坏，以及元器件质量不好或因操作不当等原因而造成人为的、不应有的故障。
电动机机陛和端盖应如何修理？修理时要注意哪些问题？,电动机机座和端盖最常见的缺陷是裂缝。大多数电动机的机座和端盖是铸铁制成的。其裂缝可以用铸铁电焊条热焊（必须预热到700-800'C），或用铜焊条补焊（不必预热）。焊接电渊可用弧焊整流器。补焊后应把焊件放在保温炉内逐渐冷却，以消除焊件中的内应力。修理时，电动机的机陛和端盖应保持精确的同轴度，所以在补焊时要注意防止铸件的变形，以免在装配时发生很大的困难，甚至因变形过大而无法使用。
直流电动机转速过高的故障原因及排除方法有哪些？,直流电动机转速过高的故障原因及排除方法如下：1)电枢电压超过额定值时，应降低到额定值。2)励磁电流减少过多时应增大励磁电流。3)励磁电路有断路故障时应检查修复。4)电刷未在中性线上，可用感应法调整电刷位置。
电动机内部冒火或冒烟的故障原因及排除方法有哪些？,电动机内部冒火或冒烟故障产生的原因及排除方法如下：1)发现电刷下火花过大时，应检查电刷和换向器的工作情况。2)若电枢绕组有短路故障，应检查各电枢线圈的发热情况是否均匀。或当电动机切除外部电源时，在电枢中通入低压直流电，测量各相邻两换向片之间的电压降。3)若换向器的升高片之间及各电枢线圈之间充满了电刷粉末和油垢引起燃烧，则应清除油垢，吹净粉尘，必要时做烘干处理。4)电动机内部各引线的连接点松动或有断路状态时，应检查修复。5)若因电动机过载所致．则应减轻电动机的负载或换一台容量较大的电动机。
笼型异步电动机转子绕组常见故障及修理方法有哪些？,"笼型异步电动机转子绕组（铸铝或铜条）常见的故障是铝条断裂和铜条脱焊。铝条断裂的局部修理方法如下：1）确定断裂位置后，用钻孔的方法将断裂处稍加扩大，然后将转子加热到450-C,再用由锡(63%）、锌(33%）和铝(4%）混合组成的焊料补焊。2)对准断裂点，钻一个大小与转子铝条宽度相近的孔，用丝锥攻螺纹，然后将规格相同的铝质螺钉拧人，将高出转子外径部分的螺钉在车床上车平即可。如果上述修理后仍未修复或断裂处较多，只能将转子全部铝条更换为铜条和铜环，或重新铸铝。为此，应先将转轴压出，然后将转子放在750-C左右的加热炉中，将铝条全部熔化，清除残余的铝，必要时拆散转子叠片，最后重新叠片、压装、铸铝。如果铸铝有困难，在转子铁心压装复原后，用截面与铝条相似的铜条穿人槽中，再在车床上车两个铜端环，用气焊（乙炊和氧气）焊接，焊料用磷铜（含磷4%）焊料，其流动性较好。铜质笼到转子常在铜条与铜环的焊接处脱焊，修理时应先将脱焊处用挫刀清理．然后用上述的磷铜焊料和气焊焊接。对千气焊接触不到的补焊点，例如双笼型转子下层铜条与铜环脱焊时，可以先将补焊处局部预热到200~300-C,再用铜焊条和弧焊整流器焊接。经过补焊或更换铜条后的转子必须做静平衡校验。"
电动机轴常见的损坏情况有哪些？可采取哪些工艺修复？,"电动机轴常见的损坏情况有：轴弯曲、轴颈磨损、轴裂纹和轴伸部分断裂等。轴的弯曲可以在车床上用千分表找出。当轴的弯曲不超过0.2mm时可以不矫正。当弯曲不大时，可以稍稍磨光轴颈。如弯曲较大，则可用螺旋压力机矫正，或者架在车床上用杠杆矫正。如弯曲过大，就需要在锻压车间里将轴加热后用锻压机械来矫正，然后在轴伸端、轴颈处用车床或外圆磨床加工修复。键槽磨损时，可先用电焊堆焊，除去焊渣后在车床上车圆再登铣键槽。键槽磨损不大时，也可用加宽键槽的方法来补救，但加宽的宽度不应大于正常键槽宽度的15%，这时键也要相应更换。如键槽已无法加宽，也可将轴转过一个角度而另铣一个键槽。对于滑动轴承的电动机轴，当轴颈稍有磨损时，可在磨床或车床上加工，稍加修整，但轴颈的减少量不能超过原来直径的5%~6%,同时滑动轴承也要相应地更换。对于有裂纹或已断裂的轴，最好是换一根新轴，小型电动机轴一般用35或45钢制成。对于大、中型电动机的轴，在配制新轴前应由理化试验室分析和试验旧轴的化学成分和力学性能，以决定钢的牌号。件："
车床电力拖动及控制系统应满足的条件是什么？,根据车床加上上艺要求，电力拖动及控制系统应满足如下条1)车削加工时，刀具及工件都可能产生高温，为此必须有使冷却切削液循环的冷却泵。2)主拖动电动机常用直接起动的笼型异步电动机，应使该电动机具有过载及短路保护。3)除了一般照明外，尚需有由安全电压供电的局部照明设施。
XA6132铣床对电气控制有何要求？其电气设备规格有哪些？,"铣床的机械操纵与电气控制的配合十分密切。铣床的主运动是刀具的旋转。刀具固定在主轴上，随加工精度、工件材料及铣刀规格的差异，要求主轴能够变速，它是靠电动机拖动变换齿轮来实现的。变速过程中要求电动机能实现冲动和制动，以利缩短变速过程。其辅助运动是使工作台沿导轨士下、左右、前后六个方向实现进给及快速移动。用手柄选择运动的方向，以实现电动机的正反转（有的运动要靠机械与电气紧密配合来实现）。工作台的进给速度靠变换齿轮来达到，但其控制环节确有其独到之处，手柄操纵使三个方向的进给相互联锁。XA6132是北京第一机床厂生产的铣床，其电气设备规格如下：1)中电源及主电路：交流三相，SOH,,380V2)控制电路电压：~110V3)照明电路电压：-24V4)制动电路电压：-24V5)主电动机热继电器的整定电流：16.5A6)冷却泵电动机的热继电器整定电流：0.5A7)进给电动机的热继电器整定电流：4A。"
